PN,Date,StockLevel
4300-0002-0004,2021-03-01,5411.0
4300-0002-0005,2021-03-01,1900.0
4300-0002-0010,2021-03-01,1445.0
4300-0002-0012,2021-03-01,16023.0
4300-0002-0013,2021-03-01,2223.0
4300-0002-0014,2021-03-01,3676.0
4300-0002-0015,2021-03-01,2393.0
4300-0003-0003,2021-03-01,220.0
4300-0003-0040,2021-03-01,2424.0
4300-0003-0059,2021-03-01,1504.0
4300-0003-0062,2021-03-01,1948.0
4300-0003-0063,2021-03-01,2364.0
4300-0003-0065,2021-03-01,2740.0
4300-0003-0067,2021-03-01,10.0
4300-0003-0070,2021-03-01,15651.0
4300-0003-0072,2021-03-01,118.0
4300-0003-0073,2021-03-01,2262.0
4300-0003-0082,2021-03-01,1045.0
4300-0003-0086,2021-03-01,2327.0
4300-0003-0088,2021-03-01,2702.0
4300-0003-0091,2021-03-01,2194.0
4300-0003-0092,2021-03-01,7436.0
4300-0003-0095,2021-03-01,3490.0
4300-0003-0097,2021-03-01,45.0
4300-0003-0098,2021-03-01,622.0
4300-0003-0099,2021-03-01,3372.0
4300-0003-0100,2021-03-01,3028.0
4300-0003-0102,2021-03-01,14.0
4300-0003-0103,2021-03-01,1922.0
4300-0003-0104,2021-03-01,3265.0
4300-0003-0107,2021-03-01,960.0
4300-0003-0110,2021-03-01,1100.0
4300-0003-0111,2021-03-01,1583.0
4300-0003-0112,2021-03-01,25.0
4300-0003-0114,2021-03-01,10872.0
4300-0003-0116,2021-03-01,868.0
4300-0003-0118,2021-03-01,18619.0
4300-0003-0119,2021-03-01,50.0
4300-0003-0120,2021-03-01,50.0
4300-0005-0001,2021-03-01,5921.0
4300-0005-0002,2021-03-01,214.0
4300-0006-0008,2021-03-01,46.0
4310-0001-0011,2021-03-01,294.0
4310-0001-0028,2021-03-01,12292.0
4310-0001-0037,2021-03-01,492.0
4310-0001-0039,2021-03-01,2841.0
4310-0001-0042,2021-03-01,2482.0
4310-0001-0045,2021-03-01,1646.0
4310-0001-0046,2021-03-01,760.0
4310-0001-0049,2021-03-01,354.0
4310-0001-0050,2021-03-01,1642.0
4310-0001-0051,2021-03-01,10611.0
4310-0001-0052,2021-03-01,5379.0
4310-0001-0053,2021-03-01,14980.0
4310-0001-0057,2021-03-01,237.0
4310-0001-0058,2021-03-01,12.0
4310-0001-0059,2021-03-01,11673.0
4310-0001-0061,2021-03-01,953.0
4320-0001-0013,2021-03-01,9.0
4320-0001-0015,2021-03-01,4570.0
4320-0001-0016,2021-03-01,1835.0
4320-0001-0023,2021-03-01,6810.0
4320-0001-0024,2021-03-01,1367.0
4320-0001-0025,2021-03-01,2500.0
4390-0001-0005,2021-03-01,7.0
4500-0001-0002,2021-03-01,15.0
4500-0002-0002,2021-03-01,2519.0
4500-0002-0003,2021-03-01,467.0
4500-0002-0005,2021-03-01,1352.0
4500-0002-0006,2021-03-01,23478.0
4500-0002-0007,2021-03-01,953.0
4500-0002-0008,2021-03-01,266.0
4500-0002-0017,2021-03-01,1523.0
4500-0002-0018,2021-03-01,3965.0
4500-0002-0019,2021-03-01,2236.0
4500-0002-0020,2021-03-01,7110.0
4500-0002-0021,2021-03-01,3065.0
4500-0003-0015,2021-03-01,2909.0
4500-0003-0018,2021-03-01,4795.0
4500-0003-0022,2021-03-01,5312.0
4500-0003-0024,2021-03-01,3315.0
4500-0003-0028,2021-03-01,71.0
4500-0004-0004,2021-03-01,88.0
4500-0004-0005,2021-03-01,360.0
4500-0005-0002,2021-03-01,2300.0
4500-0005-0003,2021-03-01,3610.0
4500-0006-0001,2021-03-01,11.0
4500-0007-0001,2021-03-01,1533.0
4500-0007-0002,2021-03-01,14.0
4500-0007-0003,2021-03-01,1595.0
4510-0001-0001,2021-03-01,3766.0
4510-0001-0004,2021-03-01,2296.0
4510-0001-0006,2021-03-01,36380.0
4510-0001-0008,2021-03-01,1684.0
4510-0001-0009,2021-03-01,147.0
4510-0001-0017,2021-03-01,3154.0
4510-0001-0019,2021-03-01,2527.0
4510-0001-0021,2021-03-01,3542.0
4510-0001-0022,2021-03-01,13923.0
4510-0001-0023,2021-03-01,150.0
4510-0001-0025,2021-03-01,4239.0
4510-0001-0029,2021-03-01,2639.0
4510-0001-0033,2021-03-01,1204.0
4510-0001-0034,2021-03-01,1824.0
4510-0001-0037,2021-03-01,3795.0
4510-0001-0041,2021-03-01,11790.0
4510-0001-0042,2021-03-01,400.0
4510-0001-0043,2021-03-01,3069.0
4510-0001-0047,2021-03-01,35099.0
4510-0001-0048,2021-03-01,1265.0
4510-0001-0049,2021-03-01,2526.0
4510-0001-0053,2021-03-01,264.0
4510-0001-0054,2021-03-01,100.0
4510-0003-0001,2021-03-01,3596.0
4510-0005-0002,2021-03-01,507.0
4510-0005-0003,2021-03-01,3104.0
4510-0005-0004,2021-03-01,174.0
4510-0006-0002,2021-03-01,1845.0
4510-0006-0003,2021-03-01,2734.0
4510-0006-0004,2021-03-01,5284.0
4520-0001-0008,2021-03-01,9268.0
4520-0001-0010,2021-03-01,164.0
4520-0001-0016,2021-03-01,6481.0
4520-0001-0018,2021-03-01,548.0
4520-0001-0019,2021-03-01,2.0
4520-0001-0021,2021-03-01,4195.0
4520-0004-0001,2021-03-01,1132.0
4520-0005-0002,2021-03-01,11.0
4590-0001-0015,2021-03-01,3827.0
4590-0001-0019,2021-03-01,952.0
4590-0001-0031,2021-03-01,19422.0
4590-0001-0032,2021-03-01,969.0
4590-0001-0034,2021-03-01,1.0
4590-0001-0038,2021-03-01,21.0
4590-0001-0039,2021-03-01,6.0
4590-0001-0040,2021-03-01,45.0
4590-0002-0008,2021-03-01,1.0
4590-0002-0011,2021-03-01,1.0
4590-0003-0005,2021-03-01,1127.0
4590-0004-0001,2021-03-01,3094.0
4590-0004-0004,2021-03-01,358.0
4590-0004-0009,2021-03-01,1139.0
4590-0004-0010,2021-03-01,244.0
4590-0004-0011,2021-03-01,500.0
4590-0004-0014,2021-03-01,5.0
4900-0001-0003,2021-03-01,3124.0
4900-0001-0011,2021-03-01,6595.0
4900-0001-0015,2021-03-01,954.0
4900-0001-0017,2021-03-01,588.0
4900-0001-0023,2021-03-01,10.0
4900-0002-0011,2021-03-01,2.0
4900-0002-0013,2021-03-01,2.0
4900-0002-0018,2021-03-01,57.0
4900-0002-0020,2021-03-01,19.0
4900-0002-0021,2021-03-01,18.0
4900-0002-0028,2021-03-01,48.0
4900-0002-0031,2021-03-01,548.0
4900-0002-0032,2021-03-01,538.0
4900-0002-0033,2021-03-01,534.0
4900-0002-0036,2021-03-01,5.0
4900-0002-0038,2021-03-01,40.0
4900-0002-0039,2021-03-01,313.0
4900-0002-0040,2021-03-01,300.0
4900-0002-0041,2021-03-01,18.0
4900-0003-0008,2021-03-01,20.0
4900-0003-0009,2021-03-01,57.0
4900-0003-0014,2021-03-01,3.0
4900-0003-0016,2021-03-01,1.0
4900-0004-0003,2021-03-01,11514.0
4900-0004-0005,2021-03-01,1.0
5000-0001-0017,2021-03-01,1598.0
5000-0001-0018,2021-03-01,37.0
5000-0001-0020,2021-03-01,401.0
5010-0001-0006,2021-03-01,32.0
5010-0001-0011,2021-03-01,1566.0
5010-0001-0014,2021-03-01,6096.0
5010-0001-0015,2021-03-01,1570.0
5010-0001-0017,2021-03-01,1459.0
5010-0001-0027,2021-03-01,448.0
5010-0001-0028,2021-03-01,635.0
5010-0001-0029,2021-03-01,645.0
5010-0001-0031,2021-03-01,426.0
5010-0001-0038,2021-03-01,17.0
5010-0001-0043,2021-03-01,133.0
5010-0001-0045,2021-03-01,4.0
5010-0001-0048,2021-03-01,41.0
5010-0001-0053,2021-03-01,908.0
5010-0001-0054,2021-03-01,865.0
5010-0001-0056,2021-03-01,2863.0
5010-0001-0063,2021-03-01,194.0
5010-0001-0064,2021-03-01,104.0
5010-0001-0068,2021-03-01,1495.0
5010-0001-0070,2021-03-01,2778.0
5010-0001-0074,2021-03-01,1313.0
5010-0001-0075,2021-03-01,1836.0
5010-0001-0076,2021-03-01,7289.0
5010-0001-0093,2021-03-01,10.0
5010-0001-0096,2021-03-01,14.0
5010-0001-0098,2021-03-01,509.0
5010-0001-0103,2021-03-01,1.0
5010-0001-0105,2021-03-01,4.0
5010-0001-0106,2021-03-01,2.0
5010-0001-0108,2021-03-01,29.0
5010-0001-0109,2021-03-01,6.0
5010-0001-0120,2021-03-01,8.0
5010-0001-0122,2021-03-01,12.0
5010-0001-0123,2021-03-01,1.0
5010-0001-0130,2021-03-01,2.0
5010-0001-0131,2021-03-01,1.0
5010-0001-0132,2021-03-01,238.0
5010-0001-0133,2021-03-01,465.0
5010-0001-0134,2021-03-01,2250.0
5010-0001-0135,2021-03-01,262.0
5010-0001-0136,2021-03-01,344.0
5010-0001-0139,2021-03-01,8.0
5010-0001-0141,2021-03-01,5.0
5010-0001-0142,2021-03-01,6.0
5010-0001-0143,2021-03-01,3682.0
5010-0001-0144,2021-03-01,11.0
5010-0001-0148,2021-03-01,202.0
5020-0001-0030,2021-03-01,2695.0
5020-0001-0054,2021-03-01,1.0
5020-0002-0004,2021-03-01,9329.0
5020-0002-0005,2021-03-01,8036.0
5020-0002-0006,2021-03-01,12.0
5020-0004-0010,2021-03-01,8.0
5030-0001-0013,2021-03-01,3876.0
5030-0001-0025,2021-03-01,7.0
5030-0001-0055,2021-03-01,16.0
5030-0001-0056,2021-03-01,16.0
5030-0001-0058,2021-03-01,8.0
5030-0001-0059,2021-03-01,8.0
5040-0001-0009,2021-03-01,13.0
5040-0001-0019,2021-03-01,15.0
5040-0001-0021,2021-03-01,3.0
5050-0001-0001,2021-03-01,952.0
5050-0001-0004,2021-03-01,8.0
5050-0001-0005,2021-03-01,12.0
5050-0001-0008,2021-03-01,325.0
5050-0002-0001,2021-03-01,104.0
5050-0002-0002,2021-03-01,485.0
5050-0002-0003,2021-03-01,1034.0
5050-0002-0004,2021-03-01,4365.0
5050-0002-0005,2021-03-01,2177.0
5050-0002-0006,2021-03-01,131.0
5050-0002-0007,2021-03-01,14.0
5050-0003-0001,2021-03-01,6037.0
5050-0003-0003,2021-03-01,17709.0
5050-0003-0006,2021-03-01,6777.0
5050-0003-0008,2021-03-01,5091.0
5050-0003-0010,2021-03-01,85.0
5050-0003-0013,2021-03-01,40.0
5050-0004-0001,2021-03-01,835.0
5050-0004-0002,2021-03-01,13.0
5050-0004-0003,2021-03-01,12.0
5050-0004-0004,2021-03-01,11.0
5050-0004-0005,2021-03-01,28.0
5050-0004-0006,2021-03-01,50.0
5050-0004-0007,2021-03-01,155.0
5050-0004-0008,2021-03-01,14.0
5050-0004-0009,2021-03-01,65.0
5050-0004-0010,2021-03-01,212.0
5050-0006-0001,2021-03-01,1900.0
5050-0006-0005,2021-03-01,187.0
5050-0007-0005,2021-03-01,18104.0
5050-0007-0007,2021-03-01,878.0
5050-0007-0015,2021-03-01,3032.0
5050-0007-0017,2021-03-01,3220.0
5050-0007-0024,2021-03-01,158.0
5050-0007-0027,2021-03-01,24.0
5050-0007-0030,2021-03-01,78.0
5050-0007-0032,2021-03-01,4056.0
5050-0007-0034,2021-03-01,62.0
5050-0007-0039,2021-03-01,147.0
5050-0007-0046,2021-03-01,1.0
5050-0007-0047,2021-03-01,3.0
5050-0007-0048,2021-03-01,5.0
5050-0007-0049,2021-03-01,613.0
5050-0007-0050,2021-03-01,985.0
5050-0007-0051,2021-03-01,245.0
5050-0007-0052,2021-03-01,48.0
5050-0007-0053,2021-03-01,19.0
5050-0007-0059,2021-03-01,58.0
5050-0007-0068,2021-03-01,31.0
5050-0007-0069,2021-03-01,10.0
5050-0007-0073,2021-03-01,421.0
5050-0008-0004,2021-03-01,3.0
5050-0008-0023,2021-03-01,701.0
5050-0008-0027,2021-03-01,2546.0
5050-0008-0031,2021-03-01,462.0
5050-0008-0032,2021-03-01,13.0
5050-0008-0036,2021-03-01,761.0
5050-0008-0043,2021-03-01,104.0
5050-0008-0056,2021-03-01,6296.0
5050-0008-0071,2021-03-01,265.0
5050-0008-0076,2021-03-01,275.0
5050-0008-0083,2021-03-01,80.0
5050-0008-0086,2021-03-01,635.0
5050-0008-0087,2021-03-01,1944.0
5050-0008-0101,2021-03-01,1709.0
5050-0008-0103,2021-03-01,1514.0
5050-0008-0107,2021-03-01,4.0
5050-0008-0110,2021-03-01,428.0
5050-0008-0111,2021-03-01,53.0
5050-0008-0113,2021-03-01,13332.0
5050-0008-0118,2021-03-01,158.0
5050-0008-0127,2021-03-01,320.0
5050-0008-0133,2021-03-01,2100.0
5050-0008-0138,2021-03-01,135.0
5050-0008-0139,2021-03-01,180.0
5050-0008-0142,2021-03-01,17.0
5050-0008-0143,2021-03-01,20.0
5050-0008-0144,2021-03-01,49.0
5050-0008-0145,2021-03-01,3729.0
5050-0008-0146,2021-03-01,1513.0
5050-0008-0152,2021-03-01,1371.0
5050-0008-0153,2021-03-01,2123.0
5050-0008-0154,2021-03-01,2.0
5050-0008-0159,2021-03-01,2.0
5050-0008-0160,2021-03-01,903.0
5050-0008-0161,2021-03-01,1143.0
5050-0008-0167,2021-03-01,38.0
5050-0008-0169,2021-03-01,1.0
5050-0008-0172,2021-03-01,12.0
5050-0008-0178,2021-03-01,100.0
5050-0010-0003,2021-03-01,1247.0
5050-0010-0004,2021-03-01,48.0
5050-0010-0005,2021-03-01,2382.0
5050-0010-0008,2021-03-01,3133.0
5050-0012-0005,2021-03-01,829.0
5050-0013-0001,2021-03-01,21.0
5050-0013-0004,2021-03-01,132.0
5050-0013-0011,2021-03-01,1.0
5050-0013-0012,2021-03-01,2.0
5050-0013-0014,2021-03-01,46.0
5050-0013-0016,2021-03-01,1227.0
5050-0013-0018,2021-03-01,74.0
5050-0013-0020,2021-03-01,83.0
5050-0013-0022,2021-03-01,75.0
5050-0013-0023,2021-03-01,31.0
5050-0013-0024,2021-03-01,2574.0
5050-0013-0025,2021-03-01,47.0
5050-0013-0026,2021-03-01,114.0
5050-0013-0027,2021-03-01,50.0
5050-0013-0029,2021-03-01,4402.0
5050-0013-0031,2021-03-01,111.0
5050-0013-0035,2021-03-01,1683.0
5050-0013-0036,2021-03-01,4940.0
5050-0013-0040,2021-03-01,91.0
5050-0013-0042,2021-03-01,39.0
5050-0013-0045,2021-03-01,49.0
5050-0013-0047,2021-03-01,56.0
5050-0013-0050,2021-03-01,81.0
5050-0013-0055,2021-03-01,300.0
5050-0015-0002,2021-03-01,898.0
5050-0015-0011,2021-03-01,1312.0
5050-0015-0012,2021-03-01,83.0
5050-0015-0013,2021-03-01,94.0
5050-0016-0001,2021-03-01,144.0
5050-0017-0002,2021-03-01,65.0
5050-0017-0003,2021-03-01,497.0
5050-0017-0008,2021-03-01,452.0
5050-0017-0009,2021-03-01,228.0
5050-0017-0013,2021-03-01,19.0
5050-0017-0014,2021-03-01,37.0
5050-0017-0015,2021-03-01,2383.0
5050-0017-0016,2021-03-01,4002.0
5050-0017-0017,2021-03-01,2808.0
5050-0017-0018,2021-03-01,3333.0
5050-0017-0028,2021-03-01,2610.0
5050-0017-0031,2021-03-01,55.0
5050-0017-0032,2021-03-01,60.0
5050-0017-0033,2021-03-01,60.0
5050-0017-0034,2021-03-01,139.0
5050-0017-0035,2021-03-01,1276.0
5050-0021-0001,2021-03-01,1254.0
5050-0021-0002,2021-03-01,4337.0
5050-0021-0005,2021-03-01,139.0
5050-0023-0001,2021-03-01,243.0
5050-0023-0004,2021-03-01,899.0
5050-0023-0005,2021-03-01,396.0
5050-0023-0006,2021-03-01,522.0
5050-0023-0011,2021-03-01,140.0
5050-0023-0012,2021-03-01,614.0
5050-0023-0013,2021-03-01,570.0
5050-0023-0016,2021-03-01,14.0
5050-0023-0017,2021-03-01,22.0
5050-0023-0021,2021-03-01,454.0
5050-0023-0022,2021-03-01,550.0
5050-0024-0012,2021-03-01,21.0
5050-0024-0015,2021-03-01,131.0
5050-0024-0019,2021-03-01,67.0
5050-0024-0021,2021-03-01,5.0
5050-0024-0025,2021-03-01,1557.0
5050-0024-0026,2021-03-01,880.0
5050-0024-0027,2021-03-01,1429.0
5050-0024-0028,2021-03-01,1045.0
5050-0024-0029,2021-03-01,510.0
5050-0025-0003,2021-03-01,636.0
5050-0029-0003,2021-03-01,324.0
5050-0029-0004,2021-03-01,1877.0
5050-0029-0006,2021-03-01,607.0
5050-0029-0007,2021-03-01,2210.0
5050-0029-0011,2021-03-01,239.0
5050-0029-0012,2021-03-01,595.0
5050-0029-0013,2021-03-01,231.0
5050-0029-0014,2021-03-01,7185.0
5050-0031-0005,2021-03-01,1655.0
5050-0032-0001,2021-03-01,500.0
5050-0033-0001,2021-03-01,776.0
5050-0036-0007,2021-03-01,3379.0
5050-0036-0008,2021-03-01,1104.0
5050-0036-0009,2021-03-01,2480.0
5050-0036-0013,2021-03-01,370.0
5050-0036-0014,2021-03-01,192.0
5050-0036-0021,2021-03-01,6320.0
5050-0036-0035,2021-03-01,490.0
5050-0036-0037,2021-03-01,12.0
5050-0037-0001,2021-03-01,6166.0
5050-0037-0003,2021-03-01,123.0
5050-0037-0007,2021-03-01,10.0
5050-0038-0002,2021-03-01,1855.0
5050-0038-0007,2021-03-01,4988.0
5050-0038-0017,2021-03-01,3248.0
5050-0038-0018,2021-03-01,2402.0
5050-0038-0019,2021-03-01,2924.0
5050-0038-0024,2021-03-01,3434.0
5050-0038-0025,2021-03-01,40.0
5050-0038-0026,2021-03-01,2250.0
5050-0038-0028,2021-03-01,5000.0
5050-0040-0001,2021-03-01,2654.0
5050-0041-0001,2021-03-01,2380.0
5050-0041-0003,2021-03-01,1156.0
5050-0041-0006,2021-03-01,203.0
5050-0041-0007,2021-03-01,1390.0
5050-0042-0001,2021-03-01,252.0
5050-0042-0005,2021-03-01,6472.0
5050-0043-0001,2021-03-01,328.0
5050-0043-0004,2021-03-01,355.0
5050-0044-0001,2021-03-01,7034.0
5050-0047-0001,2021-03-01,253.0
5050-0047-0005,2021-03-01,1683.0
5050-0047-0009,2021-03-01,54.0
5050-0047-0010,2021-03-01,1306.0
5050-0047-0012,2021-03-01,1109.0
5050-0047-0014,2021-03-01,98.0
5050-0047-0015,2021-03-01,150.0
5050-0047-0017,2021-03-01,5389.0
5050-0047-0018,2021-03-01,1335.0
5050-0047-0020,2021-03-01,145.0
5050-0047-0024,2021-03-01,21.0
5050-0047-0025,2021-03-01,21.0
5050-0047-0026,2021-03-01,14352.0
5050-0047-0027,2021-03-01,10237.0
5050-0047-0030,2021-03-01,3963.0
5050-0047-0031,2021-03-01,3841.0
5050-0047-0032,2021-03-01,18.0
5050-0047-0034,2021-03-01,1117.0
5050-0047-0035,2021-03-01,1104.0
5050-0047-0036,2021-03-01,857.0
5050-0047-0041,2021-03-01,88.0
5050-0047-0043,2021-03-01,4155.0
5050-0047-0045,2021-03-01,1071.0
5050-0048-0001,2021-03-01,4221.0
5050-0049-0004,2021-03-01,2117.0
5050-0050-0001,2021-03-01,24.0
5050-0051-0001,2021-03-01,246.0
5060-0001-0002,2021-03-01,1276.0
5060-0001-0003,2021-03-01,208.0
5060-0001-0004,2021-03-01,121.0
5060-0001-0005,2021-03-01,83.0
5060-0001-0007,2021-03-01,132.0
5070-0001-0008,2021-03-01,16230.0
5070-0001-0020,2021-03-01,1387922.0
5070-0001-0022,2021-03-01,82.0
5070-0001-0024,2021-03-01,124000.0
5070-0001-0027,2021-03-01,200000.0
5070-0002-0009,2021-03-01,60.0
5070-0002-0010,2021-03-01,256.0
5070-0004-0004,2021-03-01,3224.0
5070-0005-0007,2021-03-01,132000.0
5070-0005-0080,2021-03-01,11.0
5070-0005-0087,2021-03-01,13.0
5070-0005-0088,2021-03-01,40.0
5070-0005-0091,2021-03-01,32705.0
5070-0005-0097,2021-03-01,2.0
5070-0005-0099,2021-03-01,147214.0
5070-0005-0114,2021-03-01,13.0
5070-0005-0115,2021-03-01,4.0
5070-0005-0116,2021-03-01,3594000.0
5070-0005-0122,2021-03-01,4719200.0
5070-0005-0123,2021-03-01,779640.0
5070-0005-0124,2021-03-01,4179156.0
5070-0005-0127,2021-03-01,864356.0
5070-0005-0128,2021-03-01,829600.0
5070-0005-0129,2021-03-01,462942.0
5070-0005-0130,2021-03-01,749425.0
5070-0005-0136,2021-03-01,686250.0
5070-0005-0140,2021-03-01,259000.0
5070-0005-0141,2021-03-01,100000.0
5070-0005-0145,2021-03-01,520256.8
5070-0005-0157,2021-03-01,5.0
5070-0005-0158,2021-03-01,87000.0
5070-0005-0160,2021-03-01,200000.0
5070-0005-0170,2021-03-01,85000.0
5070-0005-0171,2021-03-01,86583.0
5070-0005-0172,2021-03-01,511.0
5070-0005-0175,2021-03-01,65000.0
5070-0005-0179,2021-03-01,1500000.0
5070-0005-0181,2021-03-01,57640.0
5070-0005-0183,2021-03-01,1300680.0
5070-0005-0187,2021-03-01,98000.0
5070-0005-0192,2021-03-01,1046.0
5070-0005-0193,2021-03-01,135000.0
5070-0005-0199,2021-03-01,455500.0
5070-0005-0200,2021-03-01,251774.0
5070-0005-0201,2021-03-01,728000.0
5070-0005-0202,2021-03-01,727500.0
5070-0005-0210,2021-03-01,2.0
5070-0005-0211,2021-03-01,1.0
5070-0005-0213,2021-03-01,808910.0
5070-0005-0214,2021-03-01,1041372.0
5070-0005-0216,2021-03-01,2890972.44
5070-0005-0225,2021-03-01,47450.0
5070-0006-0024,2021-03-01,1163.0
5070-0007-0004,2021-03-01,2179.0
5070-0007-0005,2021-03-01,4500.0
5070-0007-0022,2021-03-01,363.0
5070-0010-0009,2021-03-01,3.016
5070-0010-0010,2021-03-01,5.0
5070-0010-0017,2021-03-01,1.0
5070-0010-0018,2021-03-01,3.0
5070-0010-0051,2021-03-01,11.0
5070-0010-0072,2021-03-01,8945000.0
5070-0010-0073,2021-03-01,3050000.0
5070-0010-0074,2021-03-01,7408800.0
5070-0010-0075,2021-03-01,4270000.0
5070-0010-0076,2021-03-01,7930000.0
5070-0010-0077,2021-03-01,3050000.0
5070-0010-0078,2021-03-01,9200000.0
5070-0010-0079,2021-03-01,2800000.0
5070-0010-0080,2021-03-01,8950000.0
5070-0010-0081,2021-03-01,3040000.0
5070-0010-0082,2021-03-01,7165000.0
5070-0010-0083,2021-03-01,2054000.0
5070-0010-0084,2021-03-01,202760.0
5070-0010-0086,2021-03-01,8816560.0
5070-0010-0089,2021-03-01,1.0
5070-0010-0093,2021-03-01,14710000.0
5070-0010-0106,2021-03-01,997000.0
5070-0010-0109,2021-03-01,4382720.0
5070-0010-0113,2021-03-01,1227700.0
5070-0010-0114,2021-03-01,610000.0
5070-0010-0115,2021-03-01,4305370.0
5070-0010-0116,2021-03-01,5436042.0
5070-0010-0117,2021-03-01,2266880.0
5070-0010-0121,2021-03-01,4682184.0
5070-0010-0140,2021-03-01,336352.0
5070-0010-0142,2021-03-01,66000.0
5070-0010-0143,2021-03-01,280000.0
5070-0010-0145,2021-03-01,238700.0
5070-0010-0146,2021-03-01,179110.0
5070-0010-0147,2021-03-01,51550.0
5070-0010-0148,2021-03-01,167880.0
5070-0010-0149,2021-03-01,720440.0
5070-0010-0150,2021-03-01,305000.0
5070-0010-0151,2021-03-01,619035.0
5070-0010-0152,2021-03-01,50000.0
5070-0010-0153,2021-03-01,287833.0
5070-0010-0154,2021-03-01,1037000.0
5070-0010-0155,2021-03-01,50000.0
5070-0010-0157,2021-03-01,3.0
5070-0010-0164,2021-03-01,35000.0
5070-0010-0170,2021-03-01,990160.0
5070-0010-0171,2021-03-01,305000.0
5070-0010-0172,2021-03-01,732000.0
5070-0010-0173,2021-03-01,915000.0
5070-0010-0174,2021-03-01,122000.0
5070-0010-0176,2021-03-01,274500.0
5070-0010-0178,2021-03-01,2200000.0
5070-0010-0179,2021-03-01,2683029.0
5070-0010-0180,2021-03-01,36000.0
5070-0010-0185,2021-03-01,623500.0
5070-0010-0186,2021-03-01,6091350.0
5070-0010-0187,2021-03-01,5075100.0
5070-0010-0192,2021-03-01,3.0
5070-0010-0193,2021-03-01,173048.0
5070-0010-0194,2021-03-01,18.0
5070-0010-0196,2021-03-01,12.0
5070-0010-0197,2021-03-01,4.0
5070-0010-0216,2021-03-01,16000.0
5070-0010-0223,2021-03-01,6.0
5070-0010-0226,2021-03-01,2.0
5070-0010-0227,2021-03-01,4.0
5070-0010-0229,2021-03-01,8.0
5070-0010-0232,2021-03-01,2.0
5070-0010-0233,2021-03-01,893880.0
5070-0010-0234,2021-03-01,893880.0
5070-0010-0235,2021-03-01,893880.0
5070-0010-0236,2021-03-01,900000.0
5070-0010-0237,2021-03-01,893880.0
5070-0010-0238,2021-03-01,893880.0
5070-0010-0239,2021-03-01,893880.0
5070-0010-0240,2021-03-01,893880.0
5070-0010-0244,2021-03-01,3.0
5070-0010-0247,2021-03-01,1086456.52
5070-0010-0269,2021-03-01,97450.0
5070-0015-0005,2021-03-01,5.0
5070-0015-0006,2021-03-01,4.0
5070-0015-0007,2021-03-01,9.0
5070-0015-0008,2021-03-01,5.0
5070-0017-0019,2021-03-01,2.0
5070-0017-0035,2021-03-01,1.0
5070-0017-0055,2021-03-01,1910.0
5070-0017-0056,2021-03-01,3376.0
5070-0017-0059,2021-03-01,19.0
5070-0017-0060,2021-03-01,475.0
5070-0017-0071,2021-03-01,7.0
5070-0017-0078,2021-03-01,100.0
5070-0017-0086,2021-03-01,1.0
5070-0017-0096,2021-03-01,39.0
5070-0017-0097,2021-03-01,34.0
5070-0017-0098,2021-03-01,18.0
5070-0017-0100,2021-03-01,4.0
5070-0017-0106,2021-03-01,4.0
5070-0017-0109,2021-03-01,1.0
5070-0017-0134,2021-03-01,1.0
5070-0017-0139,2021-03-01,1.0
5070-0017-0141,2021-03-01,2.0
5070-0017-0144,2021-03-01,4777.0
5070-0017-0145,2021-03-01,48.0
5070-0017-0148,2021-03-01,1.0
5070-0017-0161,2021-03-01,2.0
5070-0019-0009,2021-03-01,117.0
5070-0019-0012,2021-03-01,2989.0
5070-0019-0013,2021-03-01,1012.0
5070-0019-0014,2021-03-01,317.0
5070-0019-0015,2021-03-01,319.0
5070-0019-0017,2021-03-01,10.0
5070-0019-0018,2021-03-01,17.0
5070-0019-0019,2021-03-01,296.0
5070-0019-0020,2021-03-01,2.0
5070-0023-0006,2021-03-01,3.0
5070-0030-0003,2021-03-01,70.0
5070-0030-0004,2021-03-01,2.0
5070-0031-0001,2021-03-01,180.0
5070-0031-0002,2021-03-01,40.0
5070-0031-0003,2021-03-01,40.0
5070-0031-0004,2021-03-01,240.0
5070-0031-0005,2021-03-01,240.0
5070-0031-0006,2021-03-01,250.0
5070-0031-0007,2021-03-01,240.0
5070-0031-0008,2021-03-01,240.0
5070-0031-0009,2021-03-01,250.0
5070-0031-0014,2021-03-01,230.0
5090-0002-0010,2021-03-01,9.0
5090-0002-0017,2021-03-01,45.0
5090-0005-0003,2021-03-01,2.0
5090-0005-0011,2021-03-01,3.0
5090-0008-0002,2021-03-01,10.0
5090-0008-0003,2021-03-01,336.0
5090-0009-0001,2021-03-01,405.0
5090-0009-0007,2021-03-01,812.0
5090-0009-0012,2021-03-01,555.0
5090-0009-0018,2021-03-01,40.0
5090-0009-0019,2021-03-01,1921.0
5090-0009-0027,2021-03-01,331.0
